PID pid_obj(2.3, 0 , 0.14)
Time, Theta, Acc 
13412, 38.82, 4.12
14768, 38.82, -0.89
16124, 38.82, -0.89
21344, -10.09, 6.83
22688, -10.09, 6.83
24048, -10.09, 0.23
25400, -10.09, 0.23
26760, -10.09, 0.23
31980, -48.49, 6.28
-32208, -48.49, 6.28
-30840, -48.49, 1.12
-29460, -48.49, 1.12
-24204, -78.90, 5.88
-22860, -78.90, 5.88
-21488, -78.90, 1.81
-20124, -78.90, 1.81
-18756, -78.90, 1.81
-13404, -79.39, 1.89
-12048, -79.39, 1.89
-10676, -79.39, 1.83
-9300, -79.39, 1.83
-4076, -49.01, -2.97
-2768, -49.01, -2.97
-1448, -49.01, 1.13
-120, -49.01, 1.13
1160, -49.01, 1.13
6356, -12.25, -4.69
7668, -12.25, -4.69
9000, -12.25, 0.28
10312, -12.25, 0.28
11680, -12.25, 0.28
16900, 34.86, -7.14
18240, 34.86, -7.14
19672, 34.86, -0.80
21024, 34.86, -0.80
26240, 67.82, -6.00
27572, 67.82, -6.00
28932, 67.82, -1.56
30296, 67.82, -1.56
31668, 67.82, -1.56
-28616, 68.02, -1.59
-27220, 68.02, -1.59
-25848, 68.02, -1.56
-24476, 68.02, -1.56
-19228, 41.31, 2.62
-17884, 41.31, 2.62
-16516, 41.31, -0.95
-15144, 41.31, -0.95
-9904, -10.04, 7.13
-8600, -10.04, 7.13
-7284, -10.04, 0.23
-5964, -10.04, 0.23
-4656, -10.04, 0.23
536, -50.31, 6.62
1796, -50.31, 6.62
3120, -50.31, 1.16
4452, -50.31, 1.16
5780, -50.31, 1.16
10996, -70.56, 4.35
12408, -70.56, 4.35
13776, -70.56, 1.62
15144, -70.56, 1.62
20396, -56.77, -0.54
21748, -56.77, -0.54
23116, -56.77, 1.31
24488, -56.77, 1.31
25868, -56.77, 1.31
31116, -20.58, -4.38
32468, -20.58, -4.38
-31688, -20.58, 0.47
-30324, -20.58, 0.47
-25076, 26.19, -6.88
-23728, 26.19, -6.88
-22352, 26.19, -0.60
-20992, 26.19, -0.60
-19632, 26.19, -0.60
-14344, 70.81, -7.56
-12928, 70.81, -7.56
-11556, 70.81, -1.63
-10176, 70.81, -1.63
-4904, 89.59, -4.56
-3604, 89.59, -4.56
-2284, 89.59, -2.06
-964, 89.59, -2.06
300, 89.59, -2.06
5516, 74.85, 0.27
6808, 74.85, 0.27
8112, 74.85, -1.72
9436, 74.85, -1.72
14620, 37.70, 4.17
15952, 37.70, 4.17
17308, 37.70, -0.87
18668, 37.70, -0.87
20072, 37.70, -0.87
25344, -7.38, 6.18
26648, -7.38, 6.18
27972, -7.38, 0.17
29284, -7.38, 0.17
30608, -7.38, 0.17
-29728, -53.70, 7.50
-28376, -53.70, 7.50
-27012, -53.70, 1.24
-25640, -53.70, 1.24
-20364, -85.60, 6.22
-19016, -85.60, 6.22
-17644, -85.60, 1.97
-16272, -85.60, 1.97
-11004, -82.32, 1.46
-9592, -82.32, 1.46
-8268, -82.32, 1.89
-6932, -82.32, 1.89
-5604, -82.32, 1.89
-360, -48.61, -3.40
900, -48.61, -3.40
2176, -48.61, 1.12
3496, -48.61, 1.12
4820, -48.61, 1.12
10040, 5.11, -7.36
11344, 5.11, -7.36
12668, 5.11, -0.12
13976, 5.11, -0.12
19172, 82.79, -12.43
20624, 82.79, -12.43
22044, 82.79, -1.90
23400, 82.79, -1.90
24764, 82.79, -1.90
29996, 167.01, -15.15
31496, 167.01, -15.15
-32572, 167.01, -3.84
-31156, 167.01, -3.84
-25812, 239.81, -15.09
-24364, 239.81, -15.09
-22896, 239.81, -5.52
-21464, 239.81, -5.52
-16128, 282.91, -12.18
-14620, 282.91, -12.18
-13140, 282.91, -6.51
-11708, 282.91, -6.51
-6368, 302.43, -9.53
-4948, 302.43, -9.53
-3564, 302.43, -6.96
-2180, 302.43, -6.96
-740, 302.43, -6.96
4524, 290.49, -5.09
5868, 290.49, -5.09
7240, 290.49, -6.68
8664, 290.49, -6.68
13940, 250.95, -0.50
15324, 250.95, -0.50
16744, 250.95, -5.77
18216, 250.95, -5.77
23584, 191.42, 3.41
24972, 191.42, 3.41
26384, 191.42, -4.40
27856, 191.42, -4.40
29272, 191.42, -4.40
-30940, 128.09, 5.41
-29544, 128.09, 5.41
-28132, 128.09, -2.95
-26656, 128.09, -2.95
-21304, 79.61, 4.55
-19960, 79.61, 4.55
-18588, 79.61, -1.83
-17152, 79.61, -1.83
-11852, 53.17, 2.28
-10504, 53.17, 2.28
-9132, 53.17, -1.22
-7748, 53.17, -1.22
-6420, 53.17, -1.22
-1152, 52.54, -1.12
164, 52.54, -1.12
1432, 52.54, -1.21
