-28928, 68.48, -0.47
-27572, 68.48, -0.47
-26224, 68.48, -0.47
-20952, 53.60, -0.36
-19624, 53.60, -0.36
-18280, 53.60, -0.36
-16936, 53.60, -0.36
-11652, 34.53, -0.23
-10320, 34.53, -0.23
-8968, 34.53, -0.23
-7672, 34.53, -0.23
-6372, 34.53, -0.23
-1176, 22.98, -0.16
104, 22.98, -0.16
1348, 22.98, -0.16
2632, 22.98, -0.16
3916, 22.98, -0.16
9116, 33.56, -0.23
10404, 33.56, -0.23
11740, 33.56, -0.23
13084, 33.56, -0.23
18324, 28.83, -0.20
19652, 28.83, -0.20
20984, 28.83, -0.20
22384, 28.83, -0.20
23732, 28.83, -0.20
28944, 13.05, -0.09
30248, 13.05, -0.09
31584, 13.05, -0.09
-32612, 13.05, -0.09
-27376, -0.93, 0.01
-26108, -0.93, 0.01
-24816, -0.93, 0.01
-23520, -0.93, 0.01
-22224, -0.93, 0.01
-17020, -4.28, 0.03
-15744, -4.28, 0.03
-14452, -4.28, 0.03
-13140, -4.28, 0.03
-11844, -4.28, 0.03
-6596, -18.03, 0.12
-5312, -18.03, 0.12
-4008, -18.03, 0.12
-2712, -18.03, 0.12
2448, -32.96, 0.22
3732, -32.96, 0.22
5024, -32.96, 0.22
6324, -32.96, 0.22
7616, -32.96, 0.22
12764, -36.47, 0.25
14096, -36.47, 0.25
15452, -36.47, 0.25
16792, -36.47, 0.25
18140, -36.47, 0.25
23392, -38.66, 0.26
24724, -38.66, 0.26
26064, -38.66, 0.26
27408, -38.66, 0.26
32656, -53.07, 0.36
-31548, -53.07, 0.36
-30196, -53.07, 0.36
-28852, -53.07, 0.36
-27496, -53.07, 0.36
-22188, -67.96, 0.46
-20856, -67.96, 0.46
-19504, -67.96, 0.46
-18156, -67.96, 0.46
-12928, -73.32, 0.50
-11596, -73.32, 0.50
-10240, -73.32, 0.50
-8884, -73.32, 0.50
-7584, -73.32, 0.50
-2372, -59.05, 0.40
-1100, -59.05, 0.40
204, -59.05, 0.40
1432, -59.05, 0.40
2716, -59.05, 0.40
7872, -66.84, 0.45
9156, -66.84, 0.45
10460, -66.84, 0.45
11808, -66.84, 0.45
17052, -91.82, 0.62
18384, -91.82, 0.62
19740, -91.82, 0.62
21092, -91.82, 0.62
22440, -91.82, 0.62
27676, -112.58, 0.77
29052, -112.58, 0.77
30456, -112.58, 0.77
31860, -112.58, 0.77
-28392, -112.76, 0.77
-27012, -112.76, 0.77
-25604, -112.76, 0.77
-24192, -112.76, 0.77
-22780, -112.76, 0.77
-17444, -98.06, 0.67
-16108, -98.06, 0.67
-14768, -98.06, 0.67
-13420, -98.06, 0.67
-8168, -79.73, 0.54
-6884, -79.73, 0.54
-5584, -79.73, 0.54
-4284, -79.73, 0.54
-2968, -79.73, 0.54
2260, -69.82, 0.47
3544, -69.82, 0.47
4840, -69.82, 0.47
6136, -69.82, 0.47
11312, -74.75, 0.51
12644, -74.75, 0.51
14000, -74.75, 0.51
15352, -74.75, 0.51
16712, -74.75, 0.51
21932, -86.81, 0.59
23316, -86.81, 0.59
24672, -86.81, 0.59
