58
-0.34,54.58
-0.34,54.58
-0.34,54.58
-0.48,48.87
-0.48,48.87
-0.48,48.87
-0.48,48.87
-0.48,48.87
0.27,51.87
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.09,0.95
0.09,0.95
0.09,0.95
0.09,0.95
0.09,0.95
0.09,0.95
0.87,11.43
0.87,11.43
0.87,11.43
0.87,11.43
0.87,11.43
-0.31,8.08
-0.31,8.08
-0.31,8.08
-0.31,8.08
-0.31,8.08
-0.31,8.08
-0.13,6.41
-0.13,6.41
-0.13,6.41
-0.13,6.41
-0.13,6.41
-0.13,6.41
-0.13,4.64
-0.13,4.64
-0.13,4.64
-0.13,4.64
-0.13,4.64
-0.13,4.64
-0.45,-1.22
-0.45,-1.22
-0.45,-1.22
-0.45,-1.22
-0.45,-1.22
0.29,2.31
0.29,2.31
0.29,2.31
0.29,2.31
0.29,2.31
0.29,2.31
-0.05,1.70
-0.05,1.70
-0.05,1.70
-0.05,1.70
-0.05,1.70
-0.05,1.70
-0.11,0.31
-0.11,0.31
-0.11,0.31
-0.11,0.31
-0.11,0.31
-0.11,0.31
-0.15,-1.62
-0.15,-1.62
-0.15,-1.62
-0.15,-1.62
-0.15,-1.62
-0.22,-4.32
-0.22,-4.32
-0.22,-4.32
-0.22,-4.32
-0.22,-4.32
0.03,-4.02
0.03,-4.02
0.03,-4.02
0.03,-4.02
0.03,-4.02
-0.09,-5.02
-0.09,-5.02
-0.09,-5.02
-0.09,-5.02
-0.09,-5.02
-0.61,-11.71
-0.61,-11.71
-0.61,-11.71
-0.61,-11.71
-0.61,-11.71
-0.22,-14.37
-0.22,-14.37
-0.22,-14.37
-0.22,-14.37
-0.22,-14.37
0.24,-11.28
0.24,-11.28
0.24,-11.28
0.24,-11.28
0.24,-11.28
-0.03,-11.60
-0.03,-11.60
-0.03,-11.60
-0.03,-11.60
-0.03,-11.60
-0.19,-14.05
-0.19,-14.05
-0.19,-14.05
-0.19,-14.05
-0.19,-14.05
-1.60,-33.23
-1.60,-33.23
-1.60,-33.23
-1.60,-33.23
-1.60,-33.23
-0.33,-37.51
-0.33,-37.51
-0.33,-37.51
-0.33,-37.51
-0.33,-37.51
-1.12,-52.13
-1.12,-52.13
-1.12,-52.13
-1.12,-52.13
-1.12,-52.13
0.02,-51.88
0.02,-51.88
0.02,-51.88
0.02,-51.88
0.02,-51.88
1.01,-40.81
1.01,-40.81
1.01,-40.81
1.01,-40.81
1.01,-40.81
0.96,-29.24
0.96,-29.24
0.96,-29.24
0.96,-29.24
0.96,-29.24
0.48,-23.49
0.48,-23.49
0.48,-23.49
0.48,-23.49
0.48,-23.49
-0.00,-23.50
-0.00,-23.50
-0.00,-23.50
-0.00,-23.50
-0.00,-23.50
1.08,-10.50
1.08,-10.50
1.08,-10.50
1.08,-10.50
1.08,-10.50
0.23,-7.79
0.23,-7.79
0.23,-7.79
0.23,-7.79
0.23,-7.79
0.72,0.10
0.72,0.10
0.72,0.10
0.72,0.10
0.72,0.10
0.72,0.10
0.82,9.14
0.82,9.14
0.82,9.14
0.82,9.14
0.82,9.14
0.82,9.14
-0.05,8.58
-0.05,8.58
-0.05,8.58
-0.05,8.58
-0.05,8.58
0.39,12.84
0.39,12.84
0.39,12.84
0.39,12.84
0.39,12.84
0.39,12.84
1.59,33.49
1.59,33.49
1.59,33.49
1.59,33.49
1.59,33.49
1.59,33.49
0.67,42.15
0.67,42.15
0.67,42.15
0.67,42.15
0.67,42.15
1.29,56.30
1.29,56.30
1.29,56.30
1.29,56.30
1.29,56.30
0.83,65.44
0.83,65.44
0.83,65.44
0.83,65.44
0.83,65.44
-0.43,60.76
-0.43,60.76
-0.43,60.76
-0.43,60.76
-0.43,60.76
-0.38,56.25
-0.38,56.25
-0.38,56.25
-0.38,56.25
-0.38,56.25
-0.07,55.43
-0.07,55.43
-0.07,55.43
-0.07,55.43
-0.07,55.43
0.19,57.69
0.19,57.69
0.19,57.69
0.19,57.69
0.19,57.69
0.19,57.69
0.58,65.22
0.58,65.22
0.58,65.22
0.58,65.22
0.58,65.22
0.58,65.22
